,property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Built_up_area,Carpet_area,Super_built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
3396,flat,ramsons kshitij,sector 95,0.45,4591.0,980.0,Super Built up area 980(91.04 sq.m.),2,2,1,2.0,,Relatively New,,,980.0,1,0,0,0,0,unfurnished,116
3397,flat,oriental valley chs,sector 9,1.5,9090.0,1650.0,Carpet area: 1650 (153.29 sq.m.),4,3,4,8.0,,Relatively New,,1650.0,,0,0,0,0,0,semifurnished,8
3398,flat,breez global heights,sohna road,0.26,6598.0,394.0,Carpet area: 394 (36.6 sq.m.),1,1,1,6.0,,New Property,,394.0,,0,0,0,0,0,unfurnished,32
3399,flat,parsvnath green ville,sector 48,2.0,7765.0,2576.0,Super Built up area 2125(197.42 sq.m.),3,3,0,15.0,,Relatively New,,,2125.0,0,1,0,0,0,unfurnished,85
3400,flat,shri ram apartments,laxma,0.46,5111.0,900.0,Carpet area: 900 (83.61 sq.m.),2,2,1,1.0,East,Relatively New,,900.0,,0,0,0,0,0,semifurnished,78
3401,flat,sare homes,sector 92,0.8,4694.0,1704.0,Carpet area: 1704 (158.31 sq.m.),4,4,3,1.0,North-East,Moderately Old,,1704.0,,0,0,0,0,0,unfurnished,88
3402,flat,silverglades the melia,sohna road,0.78,5777.0,1350.0,Super Built up area 1350(125.42 sq.m.),2,2,3,9.0,,Under Construction,,,1350.0,1,0,0,0,0,unfurnished,103
3403,flat,sare crescent parc royal greens phase 1,sector 92,0.65,4512.0,1441.0,Super Built up area 1440.45(133.82 sq.m.),3,3,3,1.0,East,Moderately Old,,,1440.45,0,0,0,0,0,unfurnished,105
3404,flat,smriti apartment,sector 56,0.52,10666.0,488.0,Super Built up area 525(48.77 sq.m.),1,1,1,1.0,,Old Property,,,525.0,0,0,0,0,0,unfurnished,32
3405,flat,pareena mi casa,sector 68,1.1,8835.0,1245.0,Super Built up area 1245(115.66 sq.m.),2,2,3,11.0,North,New Property,,,1245.0,0,0,0,0,0,unfurnished,113
3406,flat,godrej nature plus,sector 33,1.08,13126.0,823.0,Carpet area: 76.44,2,2,3,8.0,,Under Construction,,76.44,,0,0,0,0,0,unfurnished,62
3407,flat,ambience creacions,sector 22,3.99,12912.0,3090.0,Super Built up area 3090(287.07 sq.m.),3,5,4,3.0,,New Property,,,3090.0,0,1,0,0,0,unfurnished,126
3408,flat,ats tourmaline,sector 109,1.75,10000.0,1750.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.)Carpet area: 1460 sq.ft. (135.64 sq.m.),3,3,3,4.0,,New Property,1466.0,1460.0,1750.0,0,0,0,0,0,unfurnished,44
3409,flat,signature global park,sohna road,0.54,7200.0,750.0,Carpet area: 750 (69.68 sq.m.),2,2,2,4.0,North-East,Under Construction,,750.0,,0,0,0,0,0,unfurnished,139
3410,flat,chintels paradiso,sector 109,2.0,7604.0,2630.0,Super Built up area 2630(244.33 sq.m.),4,4,2,11.0,,Relatively New,,,2630.0,0,1,0,1,0,unfurnished,82
3411,flat,ambience creacions,sector 22,3.2,11500.0,2783.0,Super Built up area 2781(258.36 sq.m.),3,4,4,2.0,North-East,New Property,,,2781.0,0,0,0,0,0,unfurnished,47
3412,flat,supertech hues,sector 68,1.0,8474.0,1180.0,Carpet area: 1180 (109.63 sq.m.),2,2,2,12.0,,New Property,,1180.0,,0,0,0,0,0,unfurnished,56
3413,flat,conscient heritage max,sector 102,3.0,10489.0,2860.0,Carpet area: 2860 (265.7 sq.m.),4,4,4,7.0,East,Relatively New,,2860.0,,0,0,0,0,1,semifurnished,84
3414,flat,mvn athens,sohna road,0.21,4666.0,450.0,Carpet area: 450 (41.81 sq.m.),1,1,1,11.0,,New Property,,450.0,,0,0,0,0,0,unfurnished,15
3415,flat,awho shanti vihar,sector 95,0.82,9879.0,830.0,Super Built up area 1400(130.06 sq.m.)Carpet area: 830 sq.ft. (77.11 sq.m.),2,2,4,13.0,East,New Property,,830.0,1400.0,1,0,0,0,0,unfurnished,129
3416,flat,sare homes,sector 92,0.95,4250.0,2235.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1983 sq.ft. (184.23 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),4,3,2,16.0,East,New Property,1983.0,1900.0,2000.0,0,0,0,0,0,semifurnished,111
3417,flat,pareena mi casa,sector 68,0.92,7389.0,1245.0,Super Built up area 1245(115.66 sq.m.),2,2,3,5.0,West,Under Construction,,,1245.0,0,0,0,0,1,unfurnished,69
3418,flat,deepak minda,manesar,1.25,4716.0,2651.0,Carpet area: 2650 (246.19 sq.m.),3,3,4,6.0,,Moderately Old,,2650.0,,0,1,0,0,0,semifurnished,47
3419,flat,ansal heights 86,sector 86,0.78,5735.0,1360.0,Built Up area: 1360 (126.35 sq.m.),2,2,2,8.0,North,New Property,1360.0,,,0,0,0,0,0,unfurnished,83
3420,flat,pivotal riddhi siddhi,sector 99,0.5,8517.0,587.0,Carpet area: 587 (54.53 sq.m.),2,1,2,7.0,,New Property,,587.0,,0,0,0,0,0,unfurnished,28
3421,flat,sare homes,sector 92,0.95,4871.0,1950.0,Super Built up area 1950(181.16 sq.m.),4,3,3,13.0,,New Property,,,1950.0,0,0,0,0,0,unfurnished,0
3422,flat,central park flower valley aqua front towers,sector 33,2.0,11179.0,1789.0,Super Built up area 1789(166.2 sq.m.),3,3,4,8.0,North-East,New Property,,,1789.0,0,0,0,0,0,unfurnished,31
3423,flat,shyam apartment,sector 3,0.26,3714.0,700.0,Super Built up area 700(65.03 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.),2,1,2,2.0,,Relatively New,,530.0,700.0,0,0,0,0,0,unfurnished,0
3424,flat,city shri ram apartments 1,sector 110,0.22,3666.0,600.0,Super Built up area 600(55.74 sq.m.),2,1,1,1.0,,Relatively New,,,600.0,0,0,0,0,0,unfurnished,0
3425,flat,maruti kunj,sector 11,0.8,5161.0,1550.0,Super Built up area 1550(144 sq.m.),3,2,0,0.0,,Old Property,,,1550.0,0,0,0,0,0,unfurnished,6
3426,flat,godrej summit,sector 104,1.1,8669.0,1269.0,Super Built up area 1269(117.89 sq.m.),2,2,3,16.0,East,Under Construction,,,1269.0,0,0,0,0,1,unfurnished,110
3427,flat,sare crescent parc,sector 92,0.9,4278.0,2104.0,Super Built up area 1870(173.73 sq.m.),4,5,4,14.0,North-East,Relatively New,,,1870.0,0,1,0,0,1,unfurnished,65
3428,flat,gls arawali homes,sohna road,0.3,5291.0,567.0,Super Built up area 567(52.68 sq.m.)Carpet area: 467 sq.ft. (43.39 sq.m.),2,2,2,10.0,,Relatively New,,467.0,567.0,0,0,0,0,0,unfurnished,54
3429,flat,ambience creacions,sector 22,2.79,15000.0,1860.0,Super Built up area 1860(172.8 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3,13.0,East,New Property,,1300.0,1860.0,0,0,0,0,0,semifurnished,189
3430,flat,breez global heights,sohna road,0.39,4105.0,950.0,Super Built up area 950(88.26 sq.m.)Built Up area: 720 sq.ft. (66.89 sq.m.)Carpet area: 610 sq.ft. (56.67 sq.m.),2,2,2,3.0,,Relatively New,720.0,610.0,950.0,0,0,0,0,0,unfurnished,0
3431,flat,sare homes,sector 92,0.95,4750.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1983 sq.ft. (184.23 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),4,3,2,17.0,East,New Property,1983.0,1900.0,2000.0,0,0,0,0,0,unfurnished,13
3432,flat,godrej air,sector 85,1.35,13632.0,990.0,Carpet area: 92,2,2,3,19.0,,Under Construction,,92.0,,0,0,0,0,0,unfurnished,47
3433,flat,takshila heights sector 37 c,sector 37,0.67,5583.0,1200.0,Super Built up area 1200(111.48 sq.m.),2,2,2,3.0,,Relatively New,,,1200.0,0,0,0,0,0,unfurnished,38
3434,flat,m3m skycity,sector 65,2.0,15267.0,1310.0,Super Built up area 1310(121.7 sq.m.),2,2,2,16.0,East,New Property,,,1310.0,0,0,0,0,0,semifurnished,216
3435,flat,chd avenue,sector 71,1.15,6526.0,1762.0,Super Built up area 1762(163.7 sq.m.)Carpet area: 1339 sq.ft. (124.4 sq.m.),3,3,2,15.0,East,Moderately Old,,1339.0,1762.0,0,1,0,0,0,unfurnished,70
3436,flat,bestech park view residency,sector 2,0.55,8461.0,650.0,Super Built up area 650(60.39 sq.m.),1,1,2,7.0,North,Moderately Old,,,650.0,0,0,0,0,0,unfurnished,44
3437,flat,smart world orchard,sector 61,1.5,12500.0,1200.0,Carpet area: 1200 (111.48 sq.m.),2,2,2,2.0,North,Under Construction,,1200.0,,1,0,0,0,0,unfurnished,53
3438,flat,m3m the tree of life,sector 111,2.35,14551.0,1615.0,Built Up area: 1615 (150.04 sq.m.),3,3,4,5.0,,Under Construction,1615.0,,,0,0,0,0,0,unfurnished,0
3439,flat,bajrang apartments,sector 6,0.38,4470.0,850.0,Carpet area: 850 (78.97 sq.m.),2,2,2,1.0,,Moderately Old,,850.0,,0,0,0,0,0,unfurnished,0
3440,flat,vipul lavanya,sector 81,1.0,8000.0,1250.0,Super Built up area 1250(116.13 sq.m.),2,2,2,7.0,,Relatively New,,,1250.0,0,0,0,0,0,unfurnished,44
3441,flat,ramprastha primera,sector 37,1.02,6000.0,1700.0,Super Built up area 1700(157.94 sq.m.),3,2,3,22.0,,Under Construction,,,1700.0,0,0,0,0,0,unfurnished,70
3442,flat,signature global park 4,sector 36,0.72,6428.0,1120.0,Carpet area: 1120 (104.05 sq.m.),3,2,3,2.0,,Under Construction,,1120.0,,0,0,0,0,0,unfurnished,0
3443,flat,elan mercado,sector 80,0.85,12408.0,685.0,Carpet area: 685 (63.64 sq.m.),1,1,1,15.0,,Relatively New,,685.0,,0,0,0,0,0,unfurnished,78
3444,flat,sanskriti apartment,sector 10,1.1,6666.0,1650.0,Carpet area: 1650 (153.29 sq.m.),3,3,3,2.0,,Moderately Old,,1650.0,,0,0,0,0,0,unfurnished,26
3445,flat,shapoorji pallonji joyville gurugram,sector 102,1.35,14754.0,915.0,Super Built up area 915(85.01 sq.m.),2,2,2,10.0,,Under Construction,,,915.0,0,0,0,0,0,unfurnished,27
3446,flat,avl 36 gurgaon,sector 36,0.36,8990.0,400.0,Super Built up area 406(37.72 sq.m.)Carpet area: 402 sq.ft. (37.35 sq.m.),1,1,1,7.0,West,Relatively New,,402.0,406.0,0,0,0,0,0,semifurnished,123
3447,flat,vatika inxt floors,sector 82,1.25,8333.0,1500.0,Carpet area: 1500 (139.35 sq.m.),3,2,3,2.0,North,Relatively New,,1500.0,,1,0,0,1,0,semifurnished,102
3448,flat,bptp pedestal,sector 70,1.9,9500.0,2000.0,Carpet area: 1900 (176.52 sq.m.),4,3,3,2.0,East,New Property,,1900.0,,0,0,1,0,0,semifurnished,165
3449,flat,vipul lavanya,sector 81,0.64,5261.0,1216.0,Carpet area: 1225 (113.81 sq.m.),2,2,3,12.0,East,Relatively New,,1225.0,,0,0,0,0,0,semifurnished,108
3450,flat,ss the leaf,sector 85,2.7,7754.0,3482.0,Super Built up area 3482(323.49 sq.m.),4,4,4,23.0,,New Property,,,3482.0,0,0,0,0,0,unfurnished,26
3451,flat,sobha city,sector 108,2.1,13975.0,1503.0,Super Built up area 1381(128.3 sq.m.),2,2,2,3.0,,Under Construction,,,1381.0,0,0,0,0,0,unfurnished,95
3452,flat,suposhaa smartworld orchard,sector 61,2.17,14000.0,1550.0,Carpet area: 1549 (143.91 sq.m.),3,3,3,1.0,,Under Construction,,1549.0,,0,0,0,0,0,unfurnished,0
3453,flat,smart world orchard,sector 61,1.7,15178.0,1120.0,Carpet area: 1120 (104.05 sq.m.),2,2,2,4.0,East,Under Construction,,1120.0,,1,0,0,0,0,unfurnished,171
3454,flat,smart world one,dwarka expressway,1.65,5933.0,2781.0,Carpet area: 2785 (258.73 sq.m.),3,4,3,6.0,,Under Construction,,2785.0,,0,0,0,0,0,unfurnished,0
3455,flat,ramshanti cooperative society,sector 52,1.76,7242.0,2430.0,Super Built up area 2430(225.75 sq.m.),4,4,4,12.0,,New Property,,,2430.0,0,0,0,0,0,unfurnished,0
3456,flat,ss radiance residency,sector 12,0.6,5660.0,1060.0,Carpet area: 1060 (98.48 sq.m.),3,3,2,3.0,North-East,Relatively New,,1060.0,,0,0,0,0,0,unfurnished,47
3457,flat,silverglades the melia,sohna road,0.91,6800.0,1338.0,Super Built up area 1350(125.42 sq.m.),2,2,3,1.0,,New Property,,,1350.0,1,0,0,0,0,unfurnished,103
3458,flat,zara aavaas,sector 104,0.49,6577.0,745.0,Super Built up area 745(69.21 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.),3,2,2,7.0,,Under Construction,,645.0,745.0,0,0,0,0,0,unfurnished,108
3459,flat,rk tower,sector 2,0.95,9595.0,990.0,Carpet area: 990 (91.97 sq.m.),2,2,1,1.0,South-East,Relatively New,,990.0,,0,0,0,0,0,semifurnished,108
3460,flat,breez global hill view,sohna road,0.3,5124.0,585.0,Carpet area: 585.41 (54.39 sq.m.),2,2,1,11.0,North,New Property,,585.448521,,0,0,0,0,0,unfurnished,114
3461,flat,avl 36 gurgaon,sector 36,0.37,10539.0,351.0,Super Built up area 352(32.7 sq.m.),1,1,1,3.0,North,Relatively New,,,352.0,0,0,0,0,0,unfurnished,98
3462,flat,corona gracieux,sector 76,0.75,5660.0,1325.0,Super Built up area 1325(123.1 sq.m.),2,2,3,13.0,,Relatively New,,,1325.0,0,0,0,0,0,unfurnished,0
3463,flat,emaar mgf emerald floors,sector 65,2.6,15758.0,1650.0,Carpet area: 1650 (153.29 sq.m.),3,3,4,3.0,East,Undefined,,1650.0,,0,0,0,0,0,unfurnished,0
3464,flat,umang monsoon breeze,sector 78,1.1,5055.0,2176.0,Built Up area: 2176 (202.16 sq.m.),3,3,4,9.0,,Old Property,2176.0,,,0,1,0,0,0,unfurnished,98
3465,flat,puri emerald bay,sector 104,1.5,9678.0,1550.0,Super Built up area 1550(144 sq.m.),2,2,2,7.0,,Under Construction,,,1550.0,0,0,0,0,1,unfurnished,57
3466,flat,smart world orchard,sector 61,2.24,14460.0,1549.0,Super Built up area 1549(143.91 sq.m.),3,3,2,3.0,,New Property,,,1549.0,0,0,0,0,1,unfurnished,66
3467,flat,smart world orchard,sector 61,1.57,13652.0,1150.0,Built Up area: 1150 (106.84 sq.m.),2,2,2,3.0,,New Property,1150.0,,,1,0,0,0,1,unfurnished,81
3468,flat,tulip monsella,sector 53,7.4,33198.0,2229.0,Carpet area: 2229 (207.08 sq.m.),4,4,3,21.0,,Under Construction,,2229.0,,0,0,0,0,0,unfurnished,51
3469,flat,my home,sector 110,0.22,4400.0,500.0,Carpet area: 500 (46.45 sq.m.),2,2,1,1.0,,New Property,,500.0,,0,0,0,0,0,semifurnished,0
3470,flat,breez global hill view,sohna road,0.32,5470.0,585.0,Built Up area: 1000 (92.9 sq.m.)Carpet area: 585 sq.ft. (54.35 sq.m.),2,2,1,17.0,,New Property,1000.0,585.0,,0,0,0,0,0,unfurnished,53
3471,flat,ansal heights 86,sector 86,0.74,5441.0,1360.0,Super Built up area 1360(126.35 sq.m.),2,2,1,11.0,,Under Construction,,,1360.0,0,0,0,0,1,unfurnished,57
3472,flat,m3m heights,sector 65,1.95,16000.0,1219.0,Super Built up area 1261(117.15 sq.m.),2,2,3,16.0,,Under Construction,,,1261.0,0,0,0,0,0,unfurnished,47
3473,flat,smriti apartment,sector 56,0.6,10000.0,600.0,Super Built up area 600(55.74 sq.m.),1,1,1,2.0,,Moderately Old,,,600.0,0,0,0,0,0,unfurnished,53
3474,flat,uphaar homes,sector 105,0.45,4736.0,950.0,Carpet area: 950 (88.26 sq.m.),3,2,1,1.0,,Relatively New,,950.0,,0,0,0,0,0,semifurnished,54
3475,flat,pareena laxmi apartments,sector 99,0.3,5424.0,553.0,Super Built up area 553(51.38 sq.m.)Carpet area: 470 sq.ft. (43.66 sq.m.),2,1,2,5.0,North,New Property,,470.0,553.0,0,0,0,0,0,unfurnished,76
3476,flat,smart world gems,sector 89,1.3,9135.0,1423.0,Carpet area: 1423 (132.2 sq.m.),3,3,2,2.0,,New Property,,1423.0,,1,0,0,0,0,unfurnished,47
3477,flat,smart world orchard,sector 61,1.7,15000.0,1133.0,Carpet area: 1150 (106.84 sq.m.),2,2,2,4.0,,Under Construction,,1150.0,,0,0,0,0,0,unfurnished,50
3478,flat,godrej icon,sector 88,1.75,1384.0,12645.0,Carpet area: 1175.11,3,3,4,6.0,,New Property,,1175.11,,0,0,0,0,0,unfurnished,69
3479,flat,vatika independent floors,sector 82,0.67,5826.0,1150.0,Built Up area: 1150 (106.84 sq.m.),2,2,3,2.0,,Moderately Old,1150.0,,,0,0,0,0,0,unfurnished,70
3480,flat,corona gracieux,sector 76,1.08,5510.0,1960.0,Super Built up area 1960(182.09 sq.m.),3,3,3,1.0,,New Property,,,1960.0,0,1,0,0,0,unfurnished,76
3481,flat,lotus elise,sector 99,0.95,6551.0,1450.0,Carpet area: 1450 (134.71 sq.m.),2,3,3,7.0,,Relatively New,,1450.0,,0,1,0,0,0,unfurnished,0
3482,flat,nul,gwal pahari,0.56,6054.0,925.0,Carpet area: 925 (85.94 sq.m.),2,2,1,11.0,,Old Property,,925.0,,0,0,0,0,0,semifurnished,0
3483,flat,godrej summit,sector 104,0.85,6896.0,1233.0,Carpet area: 1450 (134.71 sq.m.),2,2,3,12.0,,Relatively New,,1450.0,,1,0,0,0,1,unfurnished,85
3484,flat,godrej habitat,sector 3,1.25,8656.0,1444.0,Super Built up area 1444(134.15 sq.m.)Carpet area: 913 sq.ft. (84.82 sq.m.),2,2,3,14.0,,Under Construction,,913.0,1444.0,0,0,0,0,0,unfurnished,56
3485,flat,ashiana mulberry,sohna road,1.05,5412.0,1940.0,Super Built up area 1940(180.23 sq.m.)Built Up area: 1175.97 sq.ft. (109.25 sq.m.)Carpet area: 834.96 sq.ft. (77.57 sq.m.),2,2,3,1.0,North,New Property,1175.97,834.96,1940.0,1,0,0,0,0,unfurnished,53
3486,flat,ansal heights 86,sector 86,0.78,5735.0,1360.0,Super Built up area 1360(126.35 sq.m.),2,2,1,8.0,East,New Property,,,1360.0,0,0,0,0,0,unfurnished,78
3487,flat,signature global park,sohna road,0.79,7308.0,1081.0,Super Built up area 1081(100.43 sq.m.),3,2,4,4.0,,Under Construction,,,1081.0,0,0,0,0,0,unfurnished,122
3488,flat,pareena laxmi apartments,sector 99,0.32,5786.0,553.0,Super Built up area 553(51.38 sq.m.)Carpet area: 453.5 sq.ft. (42.13 sq.m.),2,2,2,11.0,,New Property,,453.5,553.0,0,0,0,0,0,unfurnished,76
3489,flat,conscient elevate,sector 59,3.78,16500.0,2291.0,Carpet area: 2295 (213.21 sq.m.),3,3,3,3.0,,Under Construction,,2295.0,,0,0,0,0,0,unfurnished,51
3490,flat,pyramid elite,sector 86,0.45,7846.0,574.0,Carpet area: 573.54 (53.28 sq.m.),2,2,1,12.0,,Under Construction,,573.500592,,0,0,0,0,0,unfurnished,42
3491,flat,godrej nature plus,sector 33,1.62,13974.0,1159.0,Built Up area: 129.42 Carpet area: 107.7 sq.m.,3,4,4,3.0,North,New Property,129.42,107.7,,0,1,0,0,0,unfurnished,109
3492,flat,shri ram apartments,laxma,0.36,3789.0,950.0,Carpet area: 950 (88.26 sq.m.),2,2,1,4.0,,Relatively New,,950.0,,0,0,0,0,0,unfurnished,7
3493,flat,signature global rosellia,sector 95,0.45,8754.0,514.0,Carpet area: 514 (47.75 sq.m.),2,2,2,14.0,,New Property,,514.0,,0,0,0,0,0,unfurnished,28
3494,flat,raheja revanta,sector 78,0.99,6100.0,1623.0,Super Built up area 1621(150.6 sq.m.),2,2,3,14.0,East,Under Construction,,,1621.0,0,0,0,0,1,unfurnished,51
3495,flat,sidhartha ncr one phase,sector 95,0.55,4867.0,1130.0,Carpet area: 1130 (104.98 sq.m.),2,2,2,14.0,,New Property,,1130.0,,1,0,0,0,0,unfurnished,99
3496,flat,divya apartments,sector 6,0.6,7594.0,790.0,Built Up area: 790 (73.39 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2,2,0,2.0,South-West,Relatively New,790.0,750.0,,0,0,0,0,0,unfurnished,27
3497,flat,rof ananda,sector 95,0.46,6318.0,728.0,Carpet area: 728 (67.63 sq.m.),2,2,2,11.0,North-West,New Property,,728.0,,1,0,0,0,0,unfurnished,105
3498,flat,smart world gems,sector 89,1.13,8500.0,1329.0,Carpet area: 1326 (123.19 sq.m.),3,3,2,4.0,,Under Construction,,1326.0,,1,0,0,0,0,unfurnished,133
3499,flat,emaar palm heights,sector 77,2.1,10370.0,2025.0,Super Built up area 2025(188.13 sq.m.),3,3,3,17.0,,New Property,,,2025.0,1,1,0,0,0,unfurnished,13
3500,flat,rof ananda,sector 95,0.38,6919.0,549.0,Carpet area: 549.17 (51.02 sq.m.),2,2,1,4.0,,New Property,,549.174178,,0,0,0,0,0,unfurnished,0
3501,flat,the center court,sector 88,2.1,12173.0,1725.0,Super Built up area 2175(202.06 sq.m.)Built Up area: 1745 sq.ft. (162.12 sq.m.)Carpet area: 1725 sq.ft. (160.26 sq.m.),4,4,3,0.0,East,New Property,1745.0,1725.0,2175.0,1,1,0,0,0,unfurnished,180
3502,flat,uphaar residency 2,sector 105,0.42,5600.0,750.0,Carpet area: 750 (69.68 sq.m.),3,2,1,0.0,East,Moderately Old,,750.0,,0,0,0,0,1,unfurnished,13
3503,flat,gls arawali homes,sohna road,0.28,4938.0,567.0,Super Built up area 567(52.68 sq.m.)Built Up area: 500 sq.ft. (46.45 sq.m.)Carpet area: 467 sq.ft. (43.39 sq.m.),2,2,2,3.0,East,Relatively New,500.0,467.0,567.0,0,0,0,0,0,unfurnished,46
3504,flat,vatika the seven lamps,sector 82,1.0,6969.0,1435.0,Super Built up area 1435(133.32 sq.m.),2,2,2,14.0,,Relatively New,,,1435.0,1,0,0,0,1,unfurnished,79
3505,flat,piedmont taksila heights,sector 37,1.05,4792.0,2191.0,Super Built up area 1920(178.37 sq.m.),3,3,3,7.0,,Relatively New,,,1920.0,0,0,0,0,0,semifurnished,99
3506,flat,adani aangan arcade,sector 88,0.45,7200.0,625.0,Carpet area: 625 (58.06 sq.m.),2,2,1,3.0,,New Property,,625.0,,0,0,0,0,0,unfurnished,19
3507,flat,raheja navodaya,sector 92,0.85,5407.0,1572.0,Super Built up area 1572(146.04 sq.m.),3,3,0,0.0,East,Relatively New,,,1572.0,0,0,0,0,0,unfurnished,98
3508,flat,godrej summit,sector 104,1.3,7893.0,1647.0,Super Built up area 1647(153.01 sq.m.),3,3,3,8.0,,New Property,,,1647.0,0,0,0,0,1,unfurnished,111
3509,flat,bhemerlei,sohna road,0.69,5100.0,1353.0,Built Up area: 1350 (125.42 sq.m.),2,2,2,3.0,,Under Construction,1350.0,,,0,0,0,0,0,unfurnished,0
3510,flat,valley view estate,gwal pahari,0.38,6089.0,624.0,Super Built up area 624(57.97 sq.m.),1,1,1,11.0,,Moderately Old,,,624.0,0,0,0,0,0,unfurnished,46
3511,flat,godrej oasis,sector 88,1.45,8367.0,1733.0,Super Built up area 161Carpet area: 108.4 sq.m.,2,2,4,9.0,,Relatively New,,108.4,161.0,1,0,0,0,0,semifurnished,117
3512,flat,ramprastha skyz,sector 37,1.0,4942.0,2023.0,Super Built up area 2025(188.13 sq.m.),3,5,3,11.0,,Under Construction,,,2025.0,0,1,0,0,1,unfurnished,8
3513,flat,earth copia,sector 112,0.7,4673.0,1498.0,Built Up area: 1498 (139.17 sq.m.),2,2,2,4.0,East,Relatively New,1498.0,,,0,0,0,0,0,unfurnished,77
3514,flat,assotech blith,sector 99,0.82,6007.0,1365.0,Built Up area: 1365 (126.81 sq.m.),2,2,3,0.0,,Undefined,1365.0,,,0,0,0,0,0,unfurnished,63
3515,flat,satya element one,sector 49,0.8,11111.0,720.0,Built Up area: 720 (66.89 sq.m.),1,1,1,0.0,,Undefined,720.0,,,0,0,0,0,0,unfurnished,0
3516,flat,proxima tower,sector 37,0.6,4602.0,1304.0,Super Built up area 1304(121.15 sq.m.),2,2,3,5.0,,Under Construction,,,1304.0,1,0,0,1,0,unfurnished,66
3517,flat,hcbs sports ville,sohna road,0.27,4345.0,621.0,Built Up area: 619 (57.51 sq.m.),2,2,2,10.0,,Relatively New,619.0,,,0,0,0,0,0,unfurnished,48
3518,flat,greenopolis,sector 89,0.8,6168.0,1297.0,Carpet area: 1297 (120.5 sq.m.),2,2,2,6.0,South,Under Construction,,1297.0,,0,0,0,0,0,unfurnished,47
3519,flat,vipul belmonte,sector 53,6.5,21922.0,2965.0,Super Built up area 2965(275.46 sq.m.),3,4,4,0.0,,Old Property,,,2965.0,1,0,0,0,1,unfurnished,90
3520,flat,green court,sector 90,0.38,5507.0,690.0,Carpet area: 690 (64.1 sq.m.),2,2,1,7.0,,Under Construction,,690.0,,0,0,0,0,0,unfurnished,39
3521,flat,birla navya,sector 63,2.2,17488.0,1258.0,Super Built up area 1258(116.87 sq.m.)Carpet area: 770 sq.ft. (71.54 sq.m.),2,3,4,4.0,,Under Construction,,770.0,1258.0,0,0,0,0,0,unfurnished,77
3522,flat,smart world orchard,sector 61,1.9,22700.0,837.0,Super Built up area 1398(129.88 sq.m.)Built Up area: 1137 sq.ft. (105.63 sq.m.)Carpet area: 837 sq.ft. (77.76 sq.m.),3,3,3,1.0,,New Property,1137.0,837.0,1398.0,0,0,0,0,0,unfurnished,34
3523,flat,gls arawali homes,sohna road,0.27,4600.0,587.0,Super Built up area 576(53.51 sq.m.),2,2,2,5.0,,New Property,,,576.0,0,0,0,0,0,unfurnished,54
3524,flat,shree balaji appartment,sector 33,0.4,5000.0,800.0,Super Built up area 800(74.32 sq.m.),2,2,2,1.0,,Relatively New,,,800.0,0,0,0,0,0,unfurnished,0
3525,flat,rof ananda,sector 95,0.26,6842.0,380.0,Carpet area: 380 (35.3 sq.m.),1,1,1,8.0,North,New Property,,380.0,,0,0,0,0,0,unfurnished,53
3526,flat,ramprastha the atrium,sector 37,1.0,7782.0,1285.0,Super Built up area 1285(119.38 sq.m.),3,3,2,4.0,,Relatively New,,,1285.0,0,0,0,0,0,unfurnished,19
3527,flat,tulsiani easy in homes,sohna road,0.4,7920.0,505.0,Carpet area: 505 (46.92 sq.m.),2,2,3,9.0,,Under Construction,,505.0,,0,0,0,0,0,unfurnished,50
3528,flat,eldeco accolade,sohna road,0.95,6178.0,1538.0,Super Built up area 1457(135.36 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2,2,4,8.0,South,Under Construction,1050.0,849.0,1457.0,1,0,0,0,1,unfurnished,84
3529,flat,ansal harmony homes,sector 57,1.12,10666.0,1050.0,Super Built up area 1050(97.55 sq.m.),2,2,1,0.0,,Old Property,,,1050.0,0,0,0,0,0,unfurnished,89
3530,flat,mittal cosmos executive apartments,sector 2,0.75,6550.0,1145.0,Super Built up area 1145(106.37 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.),2,2,2,15.0,,Old Property,1100.0,,1145.0,0,0,0,0,0,unfurnished,46
3531,flat,gls arawali homes,sohna road,0.35,6076.0,576.0,Super Built up area 576(53.51 sq.m.)Carpet area: 480.53 sq.ft. (44.64 sq.m.),2,2,2,11.0,,Relatively New,,480.53,576.0,0,0,0,0,0,unfurnished,81
